abs_b_deg,abs_c_deg,pass_num,accepted,probe_tool_number,calibration_offset,center_abs_x_mm,center_abs_y_mm,center_abs_z_mm,u_center_error_mm,v_center_error_mm,u_raw_span_mm,v_raw_span_mm,u_corr_diam_mm,v_corr_diam_mm
-10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.937395,323.676551,-858.924335,-0.003538,0.000833,35.997198,35.939566,30.266264,30.208632
-10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.907619,323.710762,-858.950993,-0.076973,-0.061451,35.946365,35.889768,30.215431,30.158834
-10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.876455,323.750342,-858.954798,-0.002210,-0.001667,35.947558,35.890200,30.216624,30.159266
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.821247,323.714717,-858.971631,-0.110417,-0.071250,35.891434,35.948101,30.160500,30.217167
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.765205,323.678050,-858.970131,-0.001667,-0.002083,35.892268,35.946434,30.161334,30.215500
30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.787988,323.636591,-858.931883,-0.000634,-0.082917,35.887470,35.948101,30.156536,30.217167
30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.785604,323.594717,-858.933947,0.001032,-0.000834,35.895804,35.947267,30.164870,30.216333
30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.788844,323.585033,-858.954989,0.002699,-0.008334,35.942470,35.968934,30.211536,30.238000
30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.789053,323.588113,-858.954436,0.002699,0.007917,35.949413,35.971622,30.218479,30.240688
30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.837839,323.583251,-858.945179,-0.095398,0.007870,35.986913,35.938007,30.255979,30.207073
30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.877505,323.577115,-858.921044,0.005367,0.002083,35.993442,35.938101,30.262508,30.207167
30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.829891,323.725942,-858.910824,-0.268918,-0.097083,35.876817,35.889393,30.145883,30.158459
30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.780839,323.845607,-858.843160,-0.003758,0.001297,35.869832,35.887819,30.138898,30.156885
-30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.778341,323.763316,-858.918288,-0.078532,-0.164583,35.955803,35.944768,30.224869,30.213834
-30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.743175,323.681649,-858.934336,0.002808,0.001250,35.958483,35.946433,30.227549,30.215499
-30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.788908,323.674938,-858.842425,0.081488,-0.089167,35.884455,35.967267,30.153521,30.236333
-30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.833470,323.708880,-858.821483,-0.000526,-0.000417,35.881816,35.969767,30.150882,30.238833
-30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.869359,323.714793,-858.846750,-0.089553,-0.012744,35.892095,35.941434,30.161161,30.210500
-30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.909725,323.720540,-858.866674,-0.003463,0.001710,35.891220,35.943677,30.160286,30.212743
-30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.863267,323.710345,-858.911378,-0.025060,-0.091997,35.939415,35.893273,30.208481,30.162339
-30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.817994,323.723010,-858.912349,0.002669,0.005129,35.938761,35.890686,30.207827,30.159752
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.791119,323.694468,-858.971683,-0.053750,-0.057083,35.893101,35.946434,30.162167,30.215500
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.765702,323.665926,-858.970183,0.002917,0.000000,35.896434,35.948934,30.165500,30.218000
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.765077,323.665510,-858.970349,0.001667,-0.000833,35.897268,35.948934,30.166334,30.218000
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.765910,323.664468,-858.971349,0.000000,-0.001250,35.897268,35.946434,30.166334,30.215500
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.806745,323.603883,-858.954016,-0.121170,-0.081667,35.929607,35.977268,30.198673,30.246334
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.851327,323.543506,-858.951683,0.000417,-0.007500,35.931434,35.967268,30.200500,30.236334
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.910366,323.601212,-858.939349,-0.117917,-0.115412,35.900088,35.946434,30.169154,30.215500
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.967409,323.656626,-858.937016,0.003590,0.004581,35.898101,35.936438,30.167167,30.205504
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.913867,323.705167,-858.947183,-0.097083,-0.107083,35.932074,35.893084,30.201140,30.162150
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.860110,323.754887,-858.944016,-0.002837,-0.000412,35.929287,35.889777,30.198353,30.158843
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.812401,323.706762,-858.969182,-0.095417,-0.096250,35.898101,35.944767,30.167167,30.213833
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.764068,323.659679,-858.967682,-0.001250,0.002083,35.893101,35.943101,30.162167,30.212167
10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.757962,323.651138,-858.948190,-0.014795,-0.017083,35.968865,35.943100,30.237931,30.212166
10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.750282,323.643639,-858.945345,0.001038,0.002083,35.963865,35.948101,30.232931,30.217167
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.771624,323.667993,-858.970248,-0.010000,-0.019167,35.897268,35.952267,30.166334,30.221333
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.768707,323.657576,-858.966248,0.004167,-0.001667,35.898934,35.952267,30.168000,30.221333
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.810169,323.600404,-858.949748,-0.114663,-0.082917,35.929927,35.971434,30.198993,30.240500
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.852254,323.543698,-858.947415,0.001250,-0.001250,35.928101,35.976434,30.197167,30.245500
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.915170,323.600364,-858.933415,-0.125833,-0.113333,35.893934,35.952267,30.163000,30.221333
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.977879,323.657031,-858.928582,0.000417,0.000000,35.894768,35.948934,30.163834,30.218000
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.922263,323.706726,-858.937082,-0.098750,-0.111250,35.929127,35.886434,30.198193,30.155500
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.866426,323.758064,-858.937248,-0.004327,-0.000419,35.932587,35.891447,30.201653,30.160513
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.817259,323.709106,-858.962415,-0.098333,-0.097917,35.892268,35.949767,30.161334,30.218833
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.766843,323.660148,-858.967582,-0.002500,0.000000,35.897268,35.950601,30.166334,30.219667
10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.757590,323.647439,-858.949232,-0.025212,-0.025417,35.953032,35.944767,30.222098,30.213833
10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.747150,323.639106,-858.943364,0.002199,0.008750,35.958211,35.954767,30.227277,30.223833
10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.788933,323.586883,-858.963947,-0.095718,-0.082916,35.955711,35.969767,30.224777,30.238833
10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.836433,323.540271,-858.950857,-0.001968,-0.012083,35.954878,35.988101,30.223944,30.257167
10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.881656,323.578859,-858.932102,-0.095966,-0.077663,36.049541,35.947592,30.318607,30.216658
10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.930896,323.616070,-858.921953,-0.004795,0.003079,36.035847,35.946109,30.304913,30.215175
10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.883498,323.687195,-858.929016,-0.138961,-0.093496,35.964901,35.889909,30.233967,30.158975
10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.841704,323.756690,-858.922912,-0.000054,0.010233,35.963346,35.894768,30.232412,30.163834
-10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.796714,323.712316,-858.949664,-0.097289,-0.088750,36.039698,35.946434,30.308764,30.215500
-10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.744808,323.667524,-858.957329,-0.008122,-0.000834,36.054698,35.950600,30.323764,30.219666
-10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.797933,323.613104,-858.928204,-0.096455,-0.106250,35.948031,35.958101,30.217097,30.227167
-10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.849421,323.566312,-858.934101,0.001968,0.003275,35.958211,35.963818,30.227277,30.232884
-10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.897280,323.618525,-858.911443,-0.086624,-0.104742,35.974045,35.938418,30.243111,30.207484
-10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.937144,323.669329,-858.913633,0.008128,0.002816,35.987514,35.942267,30.256580,30.211333
-10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.899256,323.705187,-858.939644,-0.079519,-0.076566,35.934202,35.888101,30.203268,30.157167
-10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.861268,323.744781,-858.945213,-0.000622,-0.001150,35.930329,35.888302,30.199395,30.157368
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.815851,323.704365,-858.966213,-0.090833,-0.080833,35.890601,35.947267,30.159667,30.216333
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.772101,323.663948,-858.966380,0.003333,0.000000,35.897268,35.948934,30.166334,30.218000
30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.782023,323.626240,-858.926478,-0.023641,-0.075417,35.888483,35.946435,30.157549,30.215501
30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.776803,323.588948,-858.921135,0.008026,0.000833,35.901457,35.948935,30.170523,30.218001
30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.779511,323.573376,-858.948305,-0.000724,-0.005417,35.939317,35.974768,30.208383,30.243834
30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.777498,323.573792,-858.946145,0.000823,0.010833,35.931775,35.971892,30.200841,30.240958
30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.830258,323.567958,-858.942221,-0.095308,0.011667,35.976817,35.948934,30.245883,30.218000
30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.868560,323.560666,-858.920663,0.008949,0.002917,35.983304,35.938100,30.252370,30.207166
30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.829047,323.713348,-858.906268,-0.279703,-0.081807,35.883580,35.892175,30.152646,30.161241
30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.784390,323.829685,-858.828939,-0.000773,-0.003797,35.886080,35.885050,30.155146,30.154116
-30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.779615,323.749268,-858.903457,-0.080942,-0.160833,35.989317,35.943934,30.258383,30.213000
-30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.741089,323.670309,-858.918562,-0.004276,0.002917,35.992650,35.943100,30.261716,30.212166
-30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.784300,323.656782,-858.821949,0.075308,-0.084583,35.874790,35.963101,30.143856,30.232167
-30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.828051,323.691001,-858.805640,-0.002192,-0.002917,35.883483,35.969768,30.152549,30.238834
-30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.866487,323.699333,-858.833195,-0.092282,-0.016666,35.889970,35.947267,30.159036,30.216333
-30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.905273,323.708917,-858.854220,0.005308,-0.002500,35.881457,35.960601,30.150523,30.229667
-30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.853405,323.696236,-858.901578,-0.028998,-0.106495,35.948483,35.885602,30.217549,30.154668
-30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.801932,323.712053,-858.905513,-0.001102,0.001250,35.955387,35.891089,30.224453,30.160155
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.778181,323.689553,-858.959013,-0.047500,-0.045000,35.892268,35.952267,30.161334,30.221333
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.755265,323.666220,-858.959180,0.001667,-0.001667,35.892268,35.945601,30.161334,30.214667
50.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.827372,323.593303,-858.894532,-0.005731,-0.145834,35.888031,35.955601,30.157097,30.224667
50.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.829842,323.520803,-858.888200,0.001769,0.000833,35.886365,35.947268,30.155431,30.216334
50.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.774382,323.525982,-858.932059,0.072827,0.106667,35.917018,35.972268,30.186084,30.241334
50.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.723841,323.554390,-858.955259,-0.002814,-0.004166,35.913864,35.970601,30.182930,30.239667
50.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.723474,323.533765,-858.942533,-0.017487,0.041250,35.886185,35.943101,30.155251,30.212167
50.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.720299,323.510431,-858.931860,0.006859,0.005417,35.887851,35.941435,30.156917,30.210501
50.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.680944,323.834738,-858.918210,-0.435731,-0.073041,35.920955,35.877182,30.190021,30.146248
50.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.645716,323.970342,-858.754057,0.008058,-0.000958,35.895249,35.885850,30.164315,30.154916
-50.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.364194,323.806384,-859.173638,-1.006290,-0.327917,37.800406,35.934767,32.069472,30.203833
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.772666,323.667368,-858.960248,-0.007917,-0.020417,35.898101,35.946434,30.167167,30.215500
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.769541,323.658201,-858.962915,0.001667,0.002083,35.895601,35.948101,30.164667,30.217167
50.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.835635,323.592576,-858.902769,-0.006564,-0.131250,35.892671,35.944767,30.161737,30.213833
50.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.837777,323.526951,-858.894750,0.000519,0.000000,35.908865,35.948934,30.177931,30.218000
50.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.779444,323.529905,-858.936964,0.070013,0.116667,35.929518,35.970601,30.198584,30.239667
50.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.721527,323.552541,-858.962450,-0.001147,-0.000834,35.933864,35.970601,30.202930,30.239667
50.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.715872,323.528583,-858.941773,-0.026564,0.047917,35.873031,35.944767,30.142097,30.213833
50.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.715732,323.504417,-858.931375,0.009686,0.000417,35.882198,35.938101,30.151264,30.207167
50.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.678668,323.821989,-858.927054,-0.416525,-0.069166,35.876287,35.876598,30.145353,30.145664
50.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.643584,323.952333,-858.763645,-0.000833,-0.001710,35.881159,35.886185,30.150225,30.155251
-50.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.671649,323.797750,-858.803897,-0.023436,-0.309167,35.881005,35.943935,30.150071,30.213001
-50.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.667516,323.643583,-858.813810,0.004987,0.000833,35.884518,35.940601,30.153584,30.209667
-50.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.709553,323.802970,-858.742742,0.316147,-0.081250,35.876838,35.966434,30.145904,30.235500
-50.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.748303,323.900165,-858.620228,-0.001443,0.003750,35.880351,35.973101,30.149417,30.242167
-50.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.826357,323.824957,-858.652128,-0.151679,0.150416,35.889518,35.941434,30.158584,30.210500
-50.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.881513,323.747457,-858.709886,-0.007513,0.004584,35.881185,35.939767,30.150251,30.208833
-50.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.807792,323.612344,-858.805035,0.025614,-0.141794,35.912851,35.900856,30.181917,30.169922
-50.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.736963,323.611550,-858.790153,0.000821,-0.008333,35.919931,35.897915,30.188997,30.166981
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.751755,323.632383,-858.956153,0.029583,0.041667,35.894768,35.940601,30.163834,30.209667
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.765505,323.652800,-858.957987,-0.002083,-0.000833,35.898101,35.940601,30.167167,30.209667
